what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470288450643
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470288450643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470288451516
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470288451516
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470288453139
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470288453139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288457511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288487929
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470288546499
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470288546514
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470288546655
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470288552630
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.copy.qualified.name",1470288552755
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470288556127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288556142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288558420
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470288565236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288568778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288568793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288569948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288590200
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470288602124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288613044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288616523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288619846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470288625259
opened,editor,,,"org.eclipse.ui.systemInPlaceEditor",1470288633593
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1470288633609
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470288646246
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1470288647993
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470288653968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470288654249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1470288690336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289081159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289642675
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470289649087
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1470289649274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289655655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289657808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289658915
closed,editor,,,"org.eclipse.ui.systemInPlaceEditor",1470289658931
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470289662300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289663720
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470289665935
opened,editor,,,"org.eclipse.ui.systemInPlaceEditor",1470289666325
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1470289666341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289671489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289675264
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289675498
closed,editor,,,"org.eclipse.ui.systemInPlaceEditor",1470289675498
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470289678384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289693376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289745013
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289759156
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289759178
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470289770486
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289776604
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289776628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289919875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470289929827
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289979429
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470289985142
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289985331
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289985352
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470289998844
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290000949
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290004236
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290006411
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470290011620
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290028712
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290030396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290032148
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290053932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290055612
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290108507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290109732
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290111117
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290122614
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290126947
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290127460
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290128203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290137105
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290150610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290155434
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290157131
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290157644
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290160437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290171325
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290182987
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290188099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290191795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290194467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290199737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290247787
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290250054
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290250054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290251175
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290251175
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290252306
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470290261661
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290261855
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290266629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290290897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290301578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290339936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290346986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290391620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290394666
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470290417275
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290417692
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290417732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1470290438892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470290442027
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1470290445932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290458819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1470290471053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470290480525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470290489788
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290493611
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470290503944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290510753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290510884
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470290510895
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290571413
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290571435
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290648342
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290649650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290658880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290664603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290692369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290693124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290694229
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290705925
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290708141
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290712718
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290719863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290721070
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290726599
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290728133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470290738303
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290757600
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470290761831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290761891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290762829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290777443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290777459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290779145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290779853
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470290779873
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290819625
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290819665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290823743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290824482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290842603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290849325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470290849419
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290851104
executed,command,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.shortcut.run",1470290856081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290861623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290872277
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1470290874945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290880233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290882983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290883596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290884140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290886067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290886164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290887486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290902332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290903128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290904610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290904766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290909806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290910664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290918668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290919604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290936003
activated,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470290937641
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290940653
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1470290940793
closed,view,org.testng.eclipse,6.9.12.201607091356,"org.testng.eclipse.ResultView",1470290940793
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1470290943164
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290943180
closed,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1470290943180
started,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1470290943336
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1470290943367
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1470290943398
started,bundle,org.eclipse.mylyn.wikitext.core,1.5.1.v20110720-0100,"org.eclipse.mylyn.wikitext.core",1470290943648
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1470290943663
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1470290944054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290945599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290945708
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470290951621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470290956505
